star_id,score_raw,p_highclass
KIC 9535881,0.232812,0
TIC 297668572,0.238782,0
KIC 6387887,0.241717,0
KIC 11198419,0.238401,0
EPIC 211449931,0.235734,0
TIC 306255021,0.241123,0
KIC 3230491,0.239990,0
TIC 290403522,0.240524,0
TIC 374530847,0.241729,0
KIC 10556578,0.233835,0
KIC 6226290,0.238683,0
TIC 259592689,0.238967,0
TIC 304042899,0.238733,0
KIC 9595956,0.236388,0
KIC 2707097,0.231189,0
TIC 267650535,0.238873,0
KIC 9967884,0.235724,0
KIC 11566064,0.237161,0
TIC 361413119,0.240618,0
KIC 10816107,0.233871,0
KIC 7838655,0.239743,0
KIC 9119568,0.236610,0
TIC 298647682,0.235317,0
KIC 11554435,0.239816,0
KIC 8958035,0.238169,0
TIC 238061845,0.245875,0
TIC 179317684,0.241671,0
KIC 7380537,0.234059,0
TIC 48276576,0.224910,0
KIC 9541163,0.235171,0
TIC 128501004,0.238166,0
TIC 394509844,0.242094,0
KIC 10460984,0.237571,0
TIC 156002449,0.238883,0
KIC 6630943,0.238054,0
KIC 11134879,0.235394,0
KIC 12404954,0.230521,0
TIC 235300016,0.242154,0
KIC 3746248,0.236235,0
KIC 5864975,0.241216,0
TIC 279095914,0.234205,0
KIC 8218379,0.237716,0
TIC 301986302,0.242086,0
TIC 449491381,0.240834,0
TIC 136916387,0.254727,0
TIC 409459226,0.242497,0
KIC 1575690,0.233341,0
TIC 395514100,0.242349,0
KIC 3329643,0.264509,0
KIC 7834045,0.238441,0
TIC 145904365,0.240478,0
TIC 60377863,0.238744,0
TIC 307201632,0.240208,0
EPIC 251383916,0.232792,0
TIC 349071261,0.242625,0
TIC 76420654,0.244142,0
KIC 5903312,0.234760,0
KIC 11769890,0.237422,0
KIC 4489844,0.235306,0
KIC 7819520,0.239028,0
KIC 4275328,0.238841,0
KIC 6847018,0.235904,0
KIC 7283710,0.238193,0
TIC 272086159,0.241211,0
EPIC 202675839,0.258120,0
KIC 8110757,0.235275,0
KIC 5450814,0.234059,0
TIC 130181866,0.237648,0
KIC 10547685,0.233673,0
KIC 10141900,0.240943,0
TIC 294179385,0.241340,0
TIC 47425697,0.239135,0
TIC 293607057,0.239096,0
KIC 11457191,0.233544,0
K2-266,0.238930,0
TIC 407135911,0.241548,0
KIC 10287248,0.235103,0
KIC 12417486,0.238701,0
KIC 4929299,0.229682,0
TIC 429501231,0.249571,0
KIC 6890618,0.238006,0
EPIC 211422822,0.236933,0
KIC 5174492,0.258120,0
KIC 6766634,0.232998,0
TIC 392064198,0.240699,0
KIC 6519865,0.235333,0
KIC 5196864,0.240286,0
KIC 8832512,0.236981,0
TIC 322807675,0.240904,0
KIC 10122538,0.233724,0
TIC 88684250,0.239492,0
TIC 165202476,0.239614,0
KIC 7383840,0.240351,0
TIC 96074951,0.239818,0
TIC 23937608,0.240660,0
KIC 5376836,0.235432,0
TIC 129372561,0.240232,0
KIC 6305192,0.239717,0
EPIC 205962305,0.241617,0
TIC 138017750,0.236072,0
TIC 177308364,0.235035,0
KIC 7376983,0.247462,0
KIC 9220612,0.234915,0
TIC 85293053,0.238223,0
KIC 9834257,0.235144,0
TIC 53461742,0.238448,0
KIC 2441161,0.234210,0
KIC 4044005,0.236177,0
TIC 66561343,0.238335,0
KIC 8743244,0.238443,0
KIC 6307083,0.233335,0
TIC 140706833,0.236496,0
KIC 10991239,0.236680,0
KIC 10904857,0.241078,0
TIC 141488193,0.239385,0
KIC 7800285,0.242474,0
K2-292,0.234365,0
TIC 45299834,0.236780,0
TIC 271893367,0.238532,0
TIC 452743735,0.238980,0
TIC 169461816,0.240955,0
TIC 404505029,0.239971,0
KIC 9466429,0.237896,0
KIC 8682094,0.235664,0
KIC 2157247,0.237743,0
KIC 11565544,0.233146,0
KIC 6058614,0.234628,0
KIC 11547513,0.235006,0
TIC 445805961,0.239491,0
TIC 262843259,0.239880,0
KIC 2708614,0.236410,0
EPIC 211492541,0.228652,0
KIC 2307199,0.241139,0
KIC 6221385,0.235830,0
TIC 231721006,0.242892,0
KIC 9770983,0.233954,0
KIC 8873450,0.234255,0
TIC 146406806,0.240014,0
KIC 8242769,0.239598,0
TIC 385654601,0.237805,0
KIC 8822421,0.234684,0
KIC 8559644,0.243384,0
KIC 7539277,0.236427,0
TIC 381544766,0.240438,0
KIC 3632089,0.241761,0
KIC 9011877,0.232812,0
KIC 5014753,0.233740,0
TIC 456306892,0.238827,0
TIC 440777904,0.235446,0
TIC 219164808,0.247817,0
TIC 155351556,0.239902,0
TIC 367439938,0.257217,0
EPIC 202088212,0.238322,0
KIC 12121118,0.240008,0
KIC 11287726,0.233911,0
KIC 9940565,0.234137,0
TIC 399871011,0.236807,0
KIC 6153672,0.234653,0
KIC 5596440,0.236215,0
TIC 268766053,0.236433,0
KIC 6200709,0.233527,0
KIC 5946568,0.234132,0
KIC 10535807,0.232070,0
TIC 27064468,0.250450,0
TIC 412635642,0.237549,0
TIC 156987351,0.235225,0
TIC 283884522,0.235916,0
KIC 5688683,0.232622,0
TIC 420268415,0.238094,0
TIC 255907107,0.236342,0
TIC 117789567,0.233876,0
TIC 411347315,0.242733,0
TIC 332365162,0.236755,0
TIC 118820486,0.237025,0
TIC 354727907,0.242279,0
TIC 256722647,0.254297,0
KIC 8937019,0.235184,0
KIC 6196457,0.236310,0
TIC 167403519,0.239449,0
KIC 3962440,0.242739,0
KIC 8891318,0.243459,0
TIC 394050135,0.239757,0
TIC 166145361,0.228148,0
EPIC 211429934,0.232738,0
TIC 27491137,0.236042,0
TIC 300604770,0.240128,0
EPIC 202092782,0.238772,0
KIC 5122112,0.234383,0
TIC 22712134,0.255235,0
TIC 437329044,0.238780,0
TIC 320994166,0.237691,0
KIC 8326342,0.236148,0
KIC 7009548,0.233685,0
KIC 5428657,0.234846,0
TIC 648958344,0.251396,0
KIC 9655419,0.233148,0
KIC 6471230,0.237438,0
EPIC 211490299,0.230021,0
KIC 11968463,0.227943,0
KIC 4814502,0.233708,0
KIC 9032900,0.236089,0
KIC 6056992,0.235256,0
TIC 286153328,0.238099,0
TIC 177162886,0.239837,0
TIC 295093397,0.237526,0
TIC 447192619,0.240038,0
TIC 71431780,0.255731,0
KIC 6946199,0.228601,0
TIC 177718896,0.236728,0
TIC 117979850,0.242922,0
TIC 444415148,0.236338,0
KIC 9846086,0.237812,0
TIC 253864764,0.236061,0
KIC 3656322,0.234191,0
KIC 10747439,0.234661,0
TIC 285048486,0.249728,0
KIC 2695110,0.236650,0
KIC 10397751,0.237587,0
TIC 405904232,0.236515,0
EPIC 201534540,0.233042,0
KIC 11758544,0.233373,0
TIC 439618305,0.235901,0
KIC 4858610,0.238499,0
KIC 3662635,0.225683,0
KIC 6390236,0.235686,0
TIC 247166992,0.234183,0
KIC 8259713,0.233725,0
TIC 165337974,0.240884,0
KIC 10525077,0.242697,0
EPIC 212075842,0.230576,0
KIC 7708215,0.232459,0
EPIC 210513446,0.239049,0
KIC 5560831,0.226059,0
KIC 9006449,0.235794,0
TIC 319282294,0.238273,0
KIC 4035675,0.235075,0
TIC 370745311,0.234720,0
KIC 4579598,0.234310,0
KIC 9649205,0.233293,0
KIC 12109845,0.226291,0
KIC 9578686,0.243878,0
TIC 28242530,0.245487,0
KIC 10591578,0.230364,0
KIC 4037428,0.232079,0
KIC 10747445,0.237652,0
KIC 4851239,0.234109,0
KIC 4735826,0.234537,0
TIC 362709886,0.234902,0
TIC 384045439,0.236246,0
TIC 295599256,0.236302,0
TIC 428065977,0.240429,0
KIC 12506342,0.236845,0
TIC 177244357,0.235928,0
TIC 195483731,0.253449,0
TIC 82707763,0.233868,0
KIC 8430105,0.236987,0
TIC 188989177,0.239109,0
TIC 252876117,0.237746,0
TIC 67512645,0.245862,0
KIC 10094670,0.235041,0
KIC 10004772,0.229677,0
KIC 5130563,0.236122,0
KIC 7940533,0.232708,0
KIC 6311637,0.228078,0
KIC 9909735,0.232002,0
KIC 10163066,0.231984,0
KIC 1161345,0.231467,0
KIC 7204073,0.227535,0
KIC 10799291,0.227814,0
KIC 11098013,0.247110,0
TIC 418567812,0.234990,0
TIC 289535142,0.238456,0
KIC 11614528,0.246488,0
TIC 395143000,0.237379,0
TIC 325172035,0.240789,0
KIC 8177798,0.230737,0
KIC 7107567,0.231249,0
KIC 10268903,0.233880,0
KIC 4936990,0.241906,0
KIC 11824222,0.233446,0
KIC 3440118,0.231702,0
TIC 156648452,0.239197,0
KIC 6198999,0.232863,0
TIC 305767364,0.243255,0
TIC 113648563,0.230207,0
TIC 29430403,0.236465,0
TIC 125744840,0.251261,0
KIC 8043882,0.234415,0
TIC 23179035,0.239146,0
TIC 67772767,0.241604,0
TIC 1551345500,0.237296,0
KIC 7509886,0.231453,0
TIC 428251130,0.236955,0
KIC 11499228,0.238515,0
KIC 8167996,0.232696,0
KIC 3547091,0.233431,0
KIC 10089911,0.233493,0
KIC 10019399,0.230596,0
KIC 6685646,0.241451,0
TIC 417942201,0.234532,0
KIC 3248332,0.232509,0
KIC 5206233,0.234137,0
KIC 11553706,0.233518,0
TIC 229742722,0.238157,0
KIC 7798259,0.230377,0
TIC 339207264,0.238771,0
KIC 9532421,0.232135,0
TIC 10593553,0.240873,0
KIC 8234889,0.233945,0
KIC 3427776,0.230749,0
KIC 10028535,0.235597,0
TIC 219766989,0.237082,0
TIC 279947414,0.246709,0
TIC 432761635,0.238256,0
KIC 6939670,0.231586,0
KIC 11100670,0.237729,0
TIC 294179389,0.236042,0
KIC 3965326,0.239242,0
KIC 5360082,0.234007,0
TIC 320208949,0.233206,0
TIC 115623434,0.232520,0
KIC 7211879,0.234961,0
TIC 336613507,0.237020,0
EPIC 251307609,0.234268,0
TIC 411608801,0.234206,0
KIC 11923213,0.234389,0
KIC 6043538,0.234915,0
TIC 149918151,0.235661,0
KIC 9640962,0.236051,0
KIC 2708343,0.232745,0
TIC 335483600,0.231676,0
TIC 453064665,0.237550,0
KIC 10057494,0.233373,0
TIC 147950620,0.235976,0
TIC 140691463,0.234397,0
KIC 6153407,0.234421,0
TIC 9828416,0.249644,0
KIC 10030778,0.242873,0
KIC 12120943,0.234205,0
TIC 247180220,0.240965,0
TIC 120051913,0.232651,0
KIC 5215251,0.237163,0
KIC 5895588,0.232302,0
KIC 9782691,0.233364,0
KIC 3115480,0.231153,0
KIC 4144238,0.231881,0
TIC 208772468,0.233411,0
TIC 176220787,0.233143,0
KIC 4843751,0.232715,0
KIC 11137061,0.233210,0
TIC 336740528,0.237491,0
KIC 3967760,0.233604,0
TIC 454248975,0.236726,0
TIC 278105308,0.236468,0
KIC 4732015,0.228178,0
KIC 5534814,0.231583,0
KIC 8292840,0.235127,0
KIC 12356746,0.227076,0
KIC 5612111,0.232742,0
KIC 11818800,0.230346,0
TIC 280655495,0.235287,0
KIC 8719324,0.232229,0
KIC 7769072,0.236075,0
KIC 7447200,0.231795,0
TIC 367900542,0.235334,0
KIC 6685403,0.239953,0
KIC 10289119,0.231483,0
KIC 7289165,0.232442,0
KIC 4768846,0.234275,0
TIC 18794442,0.230583,0
KIC 8479107,0.224298,0
TIC 235905185,0.237725,0
TIC 36607746,0.235683,0
TIC 139877968,0.237974,0
KIC 3228986,0.232583,0
KIC 4949524,0.231091,0
TIC 184240683,0.239772,0
KIC 6548429,0.233364,0
KIC 7585481,0.236999,0
KIC 3337438,0.241494,0
KIC 12105086,0.233179,0
TIC 401125028,0.236593,0
TIC 295593712,0.232855,0
TIC 219108677,0.235416,0
KIC 7935997,0.230555,0
TIC 193482096,0.236408,0
KIC 10593759,0.230024,0
TIC 409315469,0.236657,0
TIC 101721385,0.237528,0
KIC 4373195,0.236209,0
KIC 2860866,0.236709,0
KIC 6467363,0.229644,0
EPIC 220187552,0.239465,0
TIC 260985861,0.259694,0
KIC 5443837,0.230183,0
KIC 8639908,0.231504,0
KIC 8972058,0.252078,0
KIC 7357531,0.236046,0
EPIC 211955798,0.231534,0
TIC 272758199,0.236506,0
TIC 356978132,0.234019,0
KIC 4815520,0.232496,0
KIC 8845205,0.231524,0
KIC 8378634,0.232410,0
TIC 171886633,0.236730,0
KIC 6934587,0.231227,0
TIC 201658484,0.239632,0
EPIC 211972627,0.235261,0
KIC 8906045,0.229982,0
KIC 3544689,0.232906,0
TIC 158916431,0.235701,0
KIC 4147444,0.231010,0
TIC 286864983,0.237941,0
KIC 11873166,0.225877,0
KIC 12020218,0.229571,0
KIC 9210387,0.255055,0
TIC 397362481,0.240977,0
KIC 4939265,0.230991,0
TIC 354519019,0.232882,0
TIC 365554300,0.232225,0
KIC 10866969,0.235960,0
KIC 4649305,0.226221,0
KIC 10342065,0.238257,0
KIC 10034146,0.236668,0
KIC 4762283,0.233002,0
TIC 361944563,0.239324,0
KIC 7812893,0.234834,0
TIC 312678993,0.235308,0
KIC 6468904,0.232105,0
KIC 11080702,0.231706,0
TIC 229750058,0.236554,0
TIC 391958006,0.232534,0
KIC 8240797,0.233413,0
TIC 373693175,0.243937,0
KIC 5306383,0.230874,0
KIC 8266276,0.231038,0
KIC 8432034,0.230896,0
KIC 5020319,0.230041,0
TIC 129004637,0.240422,0
KIC 5020034,0.229389,0
KIC 8105398,0.234761,0
KIC 3128793,0.226897,0
KIC 10419108,0.231505,0
TIC 193023697,0.235126,0
KIC 7593110,0.230523,0
KIC 5215980,0.228703,0
TIC 399967279,0.234006,0
KIC 12557713,0.232044,0
KIC 2711114,0.230214,0
EPIC 212628098,0.240522,0
KIC 10118266,0.232694,0
KIC 8715564,0.235556,0
TIC 139550876,0.236582,0
TIC 1813844121,0.237188,0
TIC 233735068,0.237223,0
KIC 8695779,0.235165,0
KIC 11401253,0.226845,0
KIC 8554498,0.236014,0
KIC 6674908,0.230823,0
TIC 400103802,0.236377,0
TIC 150761163,0.237374,0
KIC 3757588,0.229594,0
TIC 294904059,0.235034,0
KIC 4935914,0.232659,0
TIC 47617161,0.236428,0
TIC 274641986,0.237414,0
KIC 6603756,0.230112,0
KIC 9757613,0.232569,0
KIC 8891278,0.238231,0
TIC 261679541,0.260969,0
TIC 80711765,0.235601,0
KIC 8644288,0.237867,0
TIC 336691874,0.236399,0
TIC 2507547,0.236046,0
KIC 7132798,0.229814,0
KIC 7300182,0.230002,0
KIC 10130039,0.234120,0
TIC 4464022,0.233432,0
KIC 7609553,0.230987,0
KIC 4932691,0.231259,0
KIC 12110901,0.229746,0
KIC 7676423,0.231189,0
KIC 8009496,0.233618,0
KIC 8260218,0.232251,0
KIC 5471574,0.230510,0
KIC 12257851,0.238607,0
KIC 5894073,0.230806,0
EPIC 251399501,0.234247,0
TIC 69068526,0.235959,0
KIC 8211824,0.239335,0
TIC 207425167,0.242674,0
TIC 260609205,0.234915,0
TIC 441580526,0.236794,0
KIC 3342952,0.235019,0
KIC 9269042,0.232085,0
TIC 143257768,0.234792,0
TIC 367099243,0.237686,0
KIC 8332521,0.232332,0
KIC 6025124,0.232201,0
TIC 282091493,0.242940,0
K2-295,0.235610,0
TIC 376981340,0.235610,0
TIC 7561203,0.239934,0
KIC 12255382,0.227166,0
TIC 392476080,0.236024,0
TIC 467649533,0.247933,0
EPIC 251393916,0.236745,0
KIC 9705459,0.232135,0
KIC 8750043,0.229457,0
TIC 417646390,0.253291,0
TIC 249812036,0.234323,0
EPIC 202126853,0.235737,0
KIC 10341787,0.231917,0
KIC 5006817,0.228330,0
KIC 10613718,0.234260,0
TIC 92004082,0.235596,0
TIC 400395395,0.232004,0
KIC 7352727,0.230063,0
TIC 79030066,0.234539,0
TIC 74484423,0.235101,0
KIC 12008872,0.232936,0
KIC 7761918,0.231797,0
KIC 5768927,0.229442,0
KIC 5514383,0.231887,0
KIC 6504954,0.234997,0
EPIC 211621644,0.229107,0
TIC 178289267,0.230712,0
TIC 125424836,0.235536,0
TIC 88902249,0.235884,0
KIC 4037164,0.232768,0
KIC 3242039,0.228330,0
TIC 237019002,0.234469,0
KIC 7919516,0.228647,0
TIC 6276559,0.232916,0
KIC 9002237,0.230919,0
KIC 11912987,0.228993,0
TIC 352682207,0.250812,0
KIC 11773174,0.230192,0
KIC 3245000,0.233129,0
KIC 12735740,0.231705,0
KIC 9716302,0.231529,0
KIC 8223328,0.229222,0
TIC 435339558,0.232664,0
K2-79,0.232664,0
KIC 9180282,0.230472,0
KIC 9839081,0.231217,0
TIC 39414571,0.236989,0
KIC 8109107,0.231615,0
TIC 329373799,0.235546,0
KIC 3662838,0.231223,0
KIC 3544595,0.238065,0
TIC 183120439,0.236887,0
TIC 447593267,0.233577,0
KIC 8165946,0.231083,0
TIC 356868487,0.232609,0
KIC 6779260,0.229937,0
KIC 4678919,0.231240,0
TIC 18023524,0.236227,0
KIC 4760478,0.233511,0
TIC 363914762,0.234139,0
TIC 1976308113,0.236848,0
TIC 371596277,0.233952,0
KIC 4159347,0.230372,0
KIC 9643874,0.241050,0
TIC 154067753,0.232793,0
TIC 387664868,0.237619,0
KIC 8565900,0.228802,0
TIC 366074069,0.232651,0
TIC 432549364,0.230524,0
TIC 257060897,0.250164,0
KIC 11519226,0.229885,0
TIC 373816781,0.231228,0
KIC 5283458,0.234500,0
KIC 11601633,0.230692,0
TIC 241173474,0.235539,0
KIC 6891543,0.231646,0
TIC 173615288,0.235282,0
KIC 11462341,0.229987,0
EPIC 210598340,0.235653,0
TIC 341630071,0.232407,0
TIC 194203348,0.231599,0
TIC 31943299,0.234363,0
KIC 3326377,0.232474,0
KIC 10075409,0.236709,0
TIC 68035559,0.228791,0
TIC 256158543,0.235624,0
TIC 146172354,0.248118,0
TIC 371864043,0.233878,0
KIC 11546211,0.226416,0
TIC 360816296,0.235331,0
TIC 44295981,0.242487,0
KIC 10257903,0.226078,0
KIC 12106875,0.230859,0
KIC 11774991,0.239758,0
EPIC 211825866,0.233858,0
EPIC 202085553,0.240469,0
KIC 7908367,0.233212,0
TIC 322062001,0.235415,0
EPIC 249883770,0.236715,0
KIC 5131180,0.231383,0
TIC 19560484,0.249756,0
TIC 124543547,0.234604,0
KIC 7176424,0.228918,0
TIC 200723869,0.233343,0
KIC 3972391,0.229582,0
KIC 8647295,0.228540,0
TIC 421308357,0.232942,0
TIC 290036495,0.233957,0
KIC 11303811,0.229522,0
KIC 9583881,0.232368,0
KIC 8081482,0.229860,0
KIC 11137180,0.229773,0
TIC 301455423,0.231046,0
TIC 356867115,0.231092,0
KIC 5796186,0.233735,0
KIC 8125580,0.233826,0
KIC 4165473,0.230706,0
KIC 3122913,0.230155,0
KIC 6387450,0.230772,0
KIC 8307354,0.234863,0
TIC 353498819,0.254367,0
TIC 231337271,0.230877,0
KIC 8156120,0.228898,0
KIC 9079671,0.228085,0
TIC 387544178,0.234656,0
KIC 10676014,0.229636,0
TIC 281837575,0.232960,0
KIC 3862246,0.230332,0
TIC 382068562,0.231825,0
KIC 11968513,0.229081,0
KIC 9099950,0.230232,0
KIC 10857519,0.229129,0
EPIC 211995398,0.233631,0
KIC 3747817,0.229334,0
KIC 9529744,0.234513,0
KIC 9730163,0.230203,0
TIC 104024556,0.230477,0
KIC 6029239,0.230154,0
KIC 6587796,0.228082,0
TIC 80713983,0.231032,0
TIC 303385111,0.232359,0
KIC 6182019,0.229053,0
TIC 627323667,0.229784,0
KIC 10551346,0.227550,0
KIC 10467714,0.227894,0
KIC 6837283,0.231159,0
TIC 94483093,0.247447,0
TIC 96291218,0.235398,0
KIC 7840035,0.232251,0
KIC 8678664,0.228115,0
TIC 94011343,0.235421,0
TIC 157808355,0.231903,0
KIC 8883329,0.234216,0
TIC 455947620,0.245386,0
KIC 3648437,0.231061,0
KIC 9851970,0.227435,0
TIC 150151262,0.232681,0
KIC 8104030,0.231240,0
TIC 103448870,0.233610,0
KIC 6758917,0.228877,0
KIC 3248501,0.230876,0
KIC 6629332,0.226289,0
KIC 11336883,0.231936,0
KIC 7747835,0.241775,0
KIC 2716979,0.230728,0
KIC 5952403,0.227022,0
KIC 7458433,0.231047,0
TIC 218795833,0.237892,0
TIC 245728942,0.247095,0
KIC 10341905,0.232044,0
TIC 335037151,0.235755,0
KIC 9012244,0.228821,0
KIC 10617017,0.230530,0
KIC 9405541,0.225788,0
TIC 82362447,0.233111,0
KIC 10022908,0.231083,0
KIC 9950316,0.235739,0
TIC 125367522,0.233702,0
TIC 320327056,0.236602,0
TIC 421951960,0.243296,0
TIC 434171113,0.234866,0
KIC 11081504,0.236690,0
TIC 155995204,0.235148,0
TIC 386435344,0.230650,0
TIC 64836837,0.252026,0
KIC 6891124,0.233409,0
KIC 3973549,0.236650,0
KIC 8543279,0.232896,0
KIC 8323764,0.230415,0
TIC 232641326,0.232861,0
TIC 277447970,0.232188,0
TIC 229605891,0.233855,0
KIC 11037128,0.229439,0
KIC 9697131,0.228386,0
KIC 8653134,0.228607,0
KIC 12644774,0.232111,0
KIC 8128247,0.229097,0
KIC 3114661,0.234113,0
TIC 125520907,0.233483,0
KIC 7124613,0.230913,0
TIC 298297931,0.234378,0
TIC 257605131,0.228228,0
TIC 436843539,0.232520,0
KIC 9827094,0.232125,0
KIC 3443790,0.227138,0
KIC 7970194,0.230237,0
KIC 10064591,0.228555,0
TIC 284305328,0.236091,0
KIC 5466109,0.229026,0
TIC 267373896,0.233509,0
KIC 5383248,0.243087,0
KIC 11182260,0.226799,0
TIC 297853363,0.228469,0
KIC 5738634,0.234316,0
TIC 460686828,0.232985,0
KIC 11358392,0.225629,0
TIC 99224131,0.229723,0
KIC 5780460,0.233096,0
KIC 9655424,0.232981,0
KIC 10730250,0.229002,0
KIC 9717943,0.229436,0
KIC 10663396,0.231634,0
EPIC 211133138,0.230165,0
KIC 7137725,0.230668,0
KIC 11253827,0.229250,0
KIC 4263293,0.226534,0
EPIC 211526186,0.231245,0
KIC 4446411,0.226600,0
KIC 7285673,0.230493,0
TIC 144440290,0.233750,0
TIC 395393265,0.248015,0
KIC 6776555,0.229065,0
KIC 7984047,0.233705,0
TIC 14770122,0.233014,0
TIC 234523599,0.232760,0
TIC 77031414,0.231025,0
TIC 306663205,0.233761,0
KIC 9851845,0.229170,0
KIC 3966912,0.235047,0
TIC 311408969,0.236341,0
KIC 11969092,0.226522,0
KIC 3228945,0.227920,0
KIC 8459354,0.230122,0
TIC 219697927,0.245810,0
TIC 62501513,0.246871,0
TIC 394900138,0.231858,0
TIC 464300749,0.232926,0
KIC 11905011,0.228373,0
KIC 4371172,0.229574,0
TIC 174302697,0.230886,0
EPIC 236744423,0.240631,0
KIC 10601549,0.227009,0
KIC 6026438,0.232062,0
TIC 272211398,0.235420,0
KIC 3439126,0.228950,0
TIC 143934343,0.233603,0
TIC 233497719,0.233790,0
KIC 3115833,0.230286,0
KIC 3109550,0.227127,0
KIC 8043052,0.227631,0
KIC 6291837,0.230152,0
KIC 9958962,0.230484,0
TIC 470653603,0.231177,0
KIC 7658229,0.231106,0
KIC 6939913,0.230798,0
KIC 9644683,0.231292,0
KIC 6116605,0.239613,0
KIC 2437060,0.229872,0
TIC 165682741,0.234419,0
KIC 9334490,0.230559,0
KIC 3954227,0.222019,0
TIC 201604954,0.232102,0
TIC 394561119,0.237238,0
KIC 9899414,0.228636,0
KIC 7281668,0.231551,0
TIC 191671884,0.236319,0
TIC 289931756,0.226267,0
TIC 269330087,0.237913,0
TIC 348538431,0.237094,0
KIC 9899621,0.230775,0
TIC 354293303,0.229625,0
KIC 12367464,0.226315,0
KIC 3660581,0.229250,0
TIC 455096220,0.233777,0
KIC 8703887,0.234311,0
TIC 76193403,0.235113,0
KIC 9640907,0.227389,0
KIC 7686191,0.232938,0
KIC 8950568,0.229324,0
TIC 10827386,0.236058,0
TIC 47601197,0.232585,0
TIC 35516889,0.240693,0
TIC 147576037,0.230885,0
KIC 8483258,0.233343,0
EPIC 251404897,0.225781,0
KIC 9394762,0.231517,0
KIC 12506351,0.226761,0
KIC 11189311,0.228646,0
TIC 233188747,0.232849,0
KIC 12252732,0.232501,0
KIC 9330740,0.239069,0
KIC 10471515,0.229214,0
KIC 11288772,0.229296,0
TIC 269231011,0.236457,0
KIC 6468337,0.228143,0
KIC 7763269,0.229522,0
TIC 308396509,0.233220,0
KIC 6879865,0.230737,0
TIC 153949511,0.230594,0
TIC 238624131,0.235546,0
KIC 9904059,0.229946,0
KIC 10801100,0.229893,0
KIC 4456622,0.226750,0
KIC 3441784,0.235087,0
TIC 259962054,0.252698,0
KIC 11358389,0.231242,0
TIC 444558604,0.233120,0
KIC 8848271,0.231019,0
KIC 7215678,0.230788,0
TIC 50943163,0.237545,0
KIC 8299955,0.231438,0
TIC 1101855081,0.233250,0
TIC 172353721,0.232593,0
KIC 6864891,0.230818,0
TIC 240613164,0.231795,0
KIC 10339000,0.232457,0
KIC 10153855,0.226626,0
K2-36,0.242392,0
KIC 3541946,0.230169,0
TIC 312469860,0.226354,0
TIC 188570092,0.228562,0
KIC 9468296,0.227635,0
TIC 350995812,0.227329,0
KIC 4769931,0.228010,0
KIC 9291378,0.230483,0
KIC 7765528,0.227741,0
KIC 8364115,0.230952,0
KIC 7434875,0.236558,0
KIC 12020329,0.229255,0
KIC 4933476,0.228400,0
KIC 5709226,0.234215,0
KIC 7900450,0.229899,0
TIC 233720539,0.230176,0
KIC 5802478,0.228519,0
TIC 175176327,0.230915,0
TIC 316652224,0.231974,0
KIC 5306984,0.228928,0
TIC 382602147,0.234449,0
TIC 294309873,0.234230,0
TIC 166527623,0.231877,0
KIC 9119458,0.231048,0
KIC 10014875,0.231949,0
KIC 4671584,0.229726,0
TIC 169904935,0.229332,0
KIC 6364200,0.230779,0
TIC 268301217,0.252319,0
EPIC 211638401,0.231656,0
KIC 2306756,0.231026,0
TIC 193413306,0.231581,0
TIC 301900477,0.229678,0
TIC 37089434,0.235377,0
TIC 31634579,0.231055,0
KIC 10879208,0.231074,0
KIC 5305240,0.227449,0
KIC 6037581,0.228578,0
TIC 459997997,0.231455,0
KIC 3438975,0.234570,0
KIC 9475552,0.227406,0
TIC 74530173,0.231702,0
KIC 9008220,0.229018,0
TIC 73104318,0.232004,0
TIC 411343008,0.238541,0
KIC 9166700,0.230238,0
KIC 5898983,0.227016,0
TIC 380907135,0.232564,0
WASP-118,0.232564,0
KIC 9838608,0.228385,0
KIC 4861784,0.227679,0
TIC 349410350,0.232988,0
TIC 287268770,0.235505,0
KIC 9735426,0.228981,0
TIC 241638905,0.235542,0
TIC 195256633,0.236013,0
TIC 453464017,0.230595,0
KIC 9965439,0.238619,0
KIC 3229028,0.228801,0
WASP-47,0.227583,0
TIC 102264230,0.227583,0
KIC 11462969,0.226718,0
TIC 20069685,0.237051,0
KIC 5120087,0.228892,0
KIC 10793576,0.228856,0
TIC 384159646,0.246012,0
KIC 9728465,0.229536,0
KIC 10753394,0.225779,0
KIC 11244682,0.228138,0
KIC 9818462,0.227229,0
KIC 5130983,0.228693,0
KIC 10723750,0.240435,0
KIC 7906892,0.230626,0
TIC 287145649,0.233424,0
KIC 8265239,0.227846,0
KIC 10583180,0.225631,0
KIC 11756821,0.226414,0
KIC 11401755,0.230062,0
TIC 159332859,0.234229,0
KIC 9009953,0.229907,0
KIC 8331612,0.229095,0
KIC 10275077,0.231873,0
KIC 9752973,0.232079,0
TIC 153077621,0.230979,0
KIC 7625143,0.229551,0
KIC 6197215,0.228205,0
KIC 9895004,0.228458,0
KIC 10661913,0.222290,0
KIC 9540675,0.229091,0
KIC 6036286,0.228829,0
KIC 10422852,0.225489,0
TIC 92677094,0.233912,0
KIC 2708286,0.233505,0
KIC 6285906,0.227145,0
TIC 38584799,0.231678,0
KIC 8374077,0.234335,0
KIC 10534155,0.227272,0
KIC 8686097,0.232645,0
KIC 11763910,0.228034,0
TIC 428812049,0.246799,0
TIC 45655786,0.232703,0
KIC 11616434,0.228103,0
KIC 4164511,0.227882,0
KIC 11124509,0.230009,0
