epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
251319382,K2,3612,11,0.3702446222305298,0.3296853899955749,0.3526346087455749,0.0445951148867607,ok,
212048748,K2,3625,11,0.3542661368846893,0.3174306452274322,0.3323352932929992,0.0264519024640321,ok,
251279430,K2,3618,11,0.3516826033592224,0.3138448894023895,0.3211546540260315,0.0273198392242193,ok,
212178066,K2,3638,11,0.4214596748352051,0.3918918371200561,0.3907643258571625,0.0204562321305274,ok,
206135682,K2,3184,9,0.3840307891368866,0.3356445431709289,0.3412468135356903,0.0318181440234184,ok,
206144956,K2,3186,9,0.4457681477069855,0.3173150718212127,0.3412569463253021,0.1170873045921325,ok,
206146957,K2,3172,9,0.3751520216464996,0.3494863510131836,0.346502810716629,0.0133188813924789,ok,
206153219,K2,3133,9,0.326982706785202,0.2507353127002716,0.3027487397193908,0.0867092758417129,ok,
206159027,K2,3175,9,0.3630947768688202,0.3287489414215088,0.3260299563407898,0.0204943548887968,ok,
206162305,K2,3169,9,0.3682081699371338,0.3399264216423034,0.3464890718460083,0.0258672125637531,ok,
206181769,K2,3182,9,0.3948754966259002,0.3410454392433166,0.3240690231323242,0.0350286923348903,ok,
206192813,K2,3186,9,0.3463708162307739,0.3040608763694763,0.3195562660694122,0.0419566109776496,ok,
206209135,K2,3187,9,0.3263790011405945,0.2896896600723266,0.3168489634990692,0.0393441393971443,ok,
206245553,K2,3163,9,0.29641854763031,0.271064817905426,0.2726983428001404,0.0161453932523727,ok,
206247743,K2,3185,9,0.3018550276756286,0.2808629274368286,0.2849131226539612,0.0181736871600151,ok,
206268299,K2,3176,9,0.3096872866153717,0.2777232229709625,0.2828540503978729,0.0230227336287498,ok,
206318379,K2,3144,9,0.3430337607860565,0.2572479248046875,0.289104163646698,0.0802598372101783,ok,
206348688,K2,3138,9,0.3566938042640686,0.266851395368576,0.3000532686710357,0.0956522673368454,ok,
210707130,K2,3263,9,0.3586101830005646,0.3324577808380127,0.3387878239154815,0.0257759969681501,ok,
205916793,K2,3182,9,0.3619947433471679,0.3369561433792114,0.3478706777095794,0.0269767325371503,ok,
210363145,K2,3267,9,0.3988041281700134,0.3479873239994049,0.3544984757900238,0.0359743274748325,ok,
