target_id,mission,num_segments,star_score
KIC 11569475,Kepler,202,0.21809585392475128
KIC 11129145,Kepler,202,0.21809300780296326
TIC 9858404,TESS,697,0.21809275448322296
KIC 8527297,Kepler,275,0.21808841824531555
TIC 155947004,TESS,531,0.21808788180351257
KIC 9650762,Kepler,275,0.21808449923992157
TIC 355953198,TESS,1173,0.2180837094783783
TIC 381897917,TESS,1284,0.2180836945772171
TIC 35652085,TESS,1461,0.21808262169361115
TIC 236934937,TESS,1097,0.2180822342634201
TIC 110428269,TESS,1245,0.2180817872285843
KIC 4918303,Kepler,275,0.21808159351348877
TIC 421006834,TESS,689,0.21808084845542908
KIC 9307509,Kepler,275,0.2180800884962082
KIC 2557350,Kepler,275,0.21807995438575745
K2-217,TESS,820,0.2180798053741455
TIC 50618703,TESS,721,0.21807792782783508
TIC 229138584,TESS,633,0.21807761490345
TIC 219501568,TESS,1274,0.2180735170841217
KIC 4760959,Kepler,332,0.2180722951889038
KIC 7381580,Kepler,275,0.21807226538658142
KIC 6590362,Kepler,275,0.21807122230529785
EPIC 211705654,TESS,1248,0.21806824207305908
EPIC 211762841,TESS,1234,0.21806791424751282
KIC 8081239,Kepler,275,0.21806564927101135
EPIC 201856786,TESS,1021,0.21806387603282928
KIC 6445531,Kepler,338,0.21806228160858154
KIC 9964670,Kepler,275,0.21806220710277557
KIC 8733898,Kepler,322,0.21806135773658752
KIC 8733898,Kepler,322,0.21806135773658752
KIC 8733898,Kepler,322,0.21806135773658752
TIC 426319499,TESS,919,0.21805889904499054
EPIC 211589784,TESS,1012,0.2180550992488861
TIC 334394274,TESS,1285,0.21804997324943542
EPIC 247698108,TESS,751,0.2180497646331787
TIC 121338379,TESS,1322,0.2180488407611847
KIC 11046870,Kepler,275,0.21804864704608917
TIC 73244652,TESS,579,0.2180485725402832
KIC 9605552,Kepler,275,0.21804790198802948
KIC 3748239,Kepler,202,0.21804702281951904
KIC 9959545,Kepler,275,0.2180449217557907
TIC 113804153,TESS,987,0.21804431080818176
KIC 5709014,Kepler,275,0.218043252825737
TIC 95129101,TESS,1289,0.21804220974445343
TIC 430677414,TESS,1331,0.21804030239582062
KIC 8155654,Kepler,275,0.21803799271583557
EPIC 220317172,TESS,884,0.2180379331111908
KIC 8977176,Kepler,202,0.2180359661579132
KIC 7109851,Kepler,202,0.2180296629667282
TIC 123664207,TESS,714,0.21802949905395508
KIC 1717722,Kepler,332,0.21802885830402374
KIC 1717722,Kepler,332,0.21802885830402374
TIC 465933345,TESS,1148,0.21802842617034912
KIC 6786224,Kepler,275,0.2180263102054596
KIC 3110937,Kepler,275,0.21802596747875214
TIC 277128619,TESS,1232,0.21802453696727753
TIC 275702126,TESS,707,0.2180231511592865
KIC 8709688,Kepler,275,0.21802166104316711
KIC 8709688,Kepler,275,0.21802166104316711
EPIC 211694226,TESS,1251,0.21802063286304474
KIC 7884986,Kepler,275,0.21801984310150146
KIC 8158429,Kepler,275,0.2180197685956955
TIC 367858035,TESS,1341,0.21801908314228058
TIC 105135774,TESS,1002,0.21801838278770447
TIC 166086403,TESS,1235,0.21801631152629852
KIC 8873090,Kepler,202,0.21801552176475525
KIC 6461675,Kepler,202,0.21801550686359406
KIC 4945764,Kepler,202,0.21800823509693146
TIC 11561667,TESS,1282,0.21800777316093445
TIC 240968774,TESS,1118,0.21800728142261505
KIC 10294465,Kepler,332,0.21800203621387482
TIC 255780160,TESS,1120,0.2180013209581375
TIC 441444262,TESS,1491,0.21800103783607483
KIC 3341760,Kepler,202,0.21799957752227783
K2-391,TESS,858,0.21799664199352264
TIC 391900348,TESS,1341,0.21799549460411072
KIC 11124436,Kepler,213,0.21799390017986298
KIC 8219268,Kepler,202,0.21799278259277344
KIC 8219268,Kepler,202,0.21799278259277344
KIC 9658089,Kepler,275,0.21799202263355255
KIC 11558217,Kepler,202,0.21798869967460632
KIC 2161949,Kepler,275,0.21798861026763916
TIC 294365631,TESS,1212,0.2179885357618332
TIC 151759246,TESS,4367,0.21798822283744812
TIC 154618248,TESS,4246,0.2179855853319168
TIC 323194443,TESS,1246,0.217982217669487
KIC 9205938,Kepler,275,0.21798133850097656
KIC 9205938,Kepler,275,0.21798133850097656
KIC 6681546,Kepler,275,0.21798118948936462
TIC 141412823,TESS,1211,0.21797890961170197
TIC 198616607,TESS,1234,0.21797844767570496
KIC 10526549,Kepler,275,0.2179759442806244
KIC 6424561,Kepler,275,0.2179749310016632
TIC 232982938,TESS,1338,0.21797403693199158
KIC 3127911,Kepler,202,0.21797366440296173
KIC 3831911,Kepler,275,0.2179722785949707
TIC 284688043,TESS,728,0.2179703712463379
KIC 10018364,Kepler,202,0.2179674208164215
TIC 155898758,TESS,668,0.21796660125255585
TIC 134596619,TESS,1460,0.21796634793281555
TIC 357538688,TESS,1084,0.2179655134677887
KIC 7939330,Kepler,275,0.21796441078186035
KIC 7939330,Kepler,275,0.21796441078186035
KIC 9873004,Kepler,275,0.21796341240406036
KIC 4736439,Kepler,275,0.21796341240406036
TIC 219151731,TESS,130,0.21796312928199768
TIC 33091590,TESS,704,0.21796183288097382
KIC 5955427,Kepler,275,0.2179577797651291
TIC 331619598,TESS,126,0.21795745193958282
TIC 464481762,TESS,1170,0.21795745193958282
TIC 147857396,TESS,1150,0.2179558277130127
TIC 66413476,TESS,628,0.21795554459095
TIC 52517713,TESS,930,0.2179509848356247
TIC 369345064,TESS,4134,0.21794827282428741
K2-113,TESS,881,0.21794605255126953
TIC 376939759,TESS,881,0.21794605255126953
TIC 219181903,TESS,1097,0.21794238686561584
KIC 2716853,Kepler,332,0.21794120967388153
KIC 2716853,Kepler,332,0.21794120967388153
EPIC 211913395,TESS,1230,0.217941015958786
TIC 99572130,TESS,1161,0.2179393321275711
TIC 139251123,TESS,1191,0.21793785691261292
TIC 27230283,TESS,1306,0.2179374396800995
KIC 8008206,Kepler,275,0.21793663501739502
KIC 8008206,Kepler,275,0.21793663501739502
TIC 376800517,TESS,895,0.2179364264011383
KIC 6776401,Kepler,275,0.21793553233146667
TIC 344745774,TESS,1352,0.2179335355758667
TIC 9833284,TESS,597,0.21792809665203094
KIC 5706592,Kepler,275,0.2179279327392578
KIC 5302643,Kepler,275,0.217927485704422
TIC 21755546,TESS,1263,0.21792641282081604
KIC 11614617,Kepler,275,0.21792559325695038
TIC 271596225,TESS,1168,0.21792440116405487
TIC 271596225,TESS,1168,0.21792440116405487
TIC 271596225,TESS,1168,0.21792440116405487
TIC 148497855,TESS,783,0.21792373061180115
TIC 86005116,TESS,880,0.21792230010032654
KIC 8544992,Kepler,275,0.21791963279247284
KIC 8544992,Kepler,275,0.21791963279247284
TIC 31054498,TESS,132,0.2179180085659027
TIC 366972162,TESS,1240,0.21791765093803406
KIC 8233702,Kepler,275,0.21791693568229675
TIC 467211520,TESS,1257,0.21791620552539825
KIC 8953278,Kepler,275,0.21791338920593262
KIC 9592621,Kepler,343,0.21790611743927002
KIC 12406807,Kepler,275,0.2179049253463745
KIC 12406807,Kepler,275,0.2179049253463745
TIC 459189798,TESS,546,0.21790453791618347
TIC 292477426,TESS,890,0.2179039716720581
KIC 6849310,Kepler,332,0.21790330111980438
KIC 6849310,Kepler,332,0.21790330111980438
KIC 6849310,Kepler,332,0.21790330111980438
TIC 394570569,TESS,670,0.2179032266139984
KIC 8380709,Kepler,275,0.21790280938148499
KIC 5271803,Kepler,275,0.21790266036987305
KIC 5387843,Kepler,275,0.21790198981761932
TIC 363260203,TESS,4525,0.21790046989917755
TIC 237751146,TESS,727,0.21789982914924622
KIC 5871985,Kepler,275,0.21789845824241638
TIC 348673213,TESS,569,0.21789756417274475
KIC 4139254,Kepler,202,0.2178967297077179
TIC 470381900,TESS,883,0.21789579093456268
KIC 7375795,Kepler,202,0.21789565682411194
KIC 3228824,Kepler,338,0.2178906947374344
TIC 248650906,TESS,459,0.217890664935112
KIC 5032842,Kepler,275,0.21788804233074188
KIC 3324069,Kepler,275,0.21788737177848816
TIC 356919658,TESS,1379,0.21788665652275085
TIC 97669493,TESS,1024,0.21788635849952698
KIC 11152950,Kepler,202,0.21788418292999268
KIC 8099517,Kepler,275,0.21788236498832703
KIC 10713616,Kepler,202,0.2178816795349121
EPIC 210933299,TESS,721,0.2178788185119629
TIC 106224626,TESS,1342,0.21787767112255096
KIC 7539174,Kepler,202,0.21787266433238983
TIC 238171173,TESS,1222,0.217871755361557
KIC 3962728,Kepler,275,0.2178713083267212
KIC 4252671,Kepler,202,0.2178705632686615
KIC 10191449,Kepler,275,0.21787038445472717
TIC 80166433,TESS,4305,0.217868834733963
KIC 9574179,Kepler,275,0.21786758303642273
KIC 8892157,Kepler,275,0.2178662270307541
KIC 8892157,Kepler,275,0.2178662270307541
KIC 8074328,Kepler,202,0.2178633213043213
TIC 165312726,TESS,460,0.21786253154277802
KIC 11905409,Kepler,213,0.2178623229265213
KIC 3241647,Kepler,275,0.21786168217658997
KIC 5209845,Kepler,338,0.21785835921764374
KIC 9886255,Kepler,275,0.21785691380500793
KIC 3859079,Kepler,275,0.21785683929920197
TIC 304695574,TESS,1026,0.21785664558410645
TIC 137683938,TESS,1491,0.21785588562488556
KIC 9472074,Kepler,275,0.21785517036914825
EPIC 228720681,TESS,806,0.21785378456115723
TIC 110996418,TESS,806,0.21785378456115723
EPIC 211578235,TESS,1229,0.21785347163677216
KIC 9025739,Kepler,275,0.2178524285554886
TIC 383723559,TESS,183,0.21785125136375427
KIC 2446113,Kepler,202,0.2178463190793991
KIC 3654095,Kepler,275,0.21784579753875732
KIC 6543893,Kepler,338,0.21784429252147675
KIC 6543893,Kepler,338,0.21784429252147675
KIC 6543893,Kepler,338,0.21784429252147675
TIC 377420580,TESS,413,0.21784362196922302
KIC 7523542,Kepler,275,0.21784257888793945
TIC 287444302,TESS,297,0.21784138679504395
TIC 289264348,TESS,1288,0.2178364247083664
TIC 399571743,TESS,691,0.21783599257469177
K2-376,TESS,1301,0.2178344428539276
TIC 445522339,TESS,1107,0.21783408522605896
TIC 355446093,TESS,881,0.2178325653076172
TIC 293880523,TESS,1364,0.21783170104026794
K2-347,TESS,1242,0.21782955527305603
TIC 30300445,TESS,494,0.21782822906970978
KIC 10338624,Kepler,202,0.21782252192497253
TIC 65805840,TESS,1187,0.2178172618150711
TIC 40954422,TESS,1482,0.21781472861766815
KIC 7605093,Kepler,308,0.21781206130981445
KIC 7289338,Kepler,275,0.2178104668855667
K2-282,TESS,880,0.21780912578105927
TIC 240148934,TESS,963,0.217808336019516
TIC 138344895,TESS,959,0.2178080528974533
K2-81,TESS,1158,0.21780720353126526
KIC 10187563,Kepler,275,0.2178056240081787
TIC 80681136,TESS,1342,0.21780379116535187
TIC 166242494,TESS,679,0.21780240535736084
TIC 238920875,TESS,1120,0.21780231595039368
KIC 6863158,Kepler,275,0.2178003042936325
KIC 5084171,Kepler,332,0.21779890358448029
TIC 350432166,TESS,1213,0.21779820322990417
TIC 332022997,TESS,6046,0.21779556572437286
K2-275,TESS,6046,0.21779556572437286
TIC 332022997,TESS,6046,0.21779556572437286
TIC 274974693,TESS,1191,0.21779295802116394
TIC 289666986,TESS,888,0.2177901566028595
TIC 362223355,TESS,1402,0.21778979897499084
KIC 4750341,Kepler,275,0.21778836846351624
EPIC 220606084,TESS,878,0.21778807044029236
TIC 170103435,TESS,380,0.21778178215026855
TIC 459850897,TESS,1473,0.21778114140033722
TIC 269043098,TESS,1435,0.21778073906898499
KIC 8738775,Kepler,275,0.21778011322021484
KIC 6267535,Kepler,202,0.21777963638305664
TIC 364408162,TESS,1476,0.21777841448783875
KIC 8973129,Kepler,275,0.2177775800228119
KIC 5791986,Kepler,1074,0.2177775651216507
KIC 5791986,Kepler,1074,0.2177775651216507
TIC 416539317,TESS,843,0.2177765816450119
TIC 148914726,TESS,1371,0.21777625381946564
KIC 4832225,Kepler,202,0.21777570247650146
KIC 6019872,Kepler,275,0.21777358651161194
TIC 186470510,TESS,1226,0.21777263283729553
TIC 237232044,TESS,1269,0.21776869893074036
TIC 219824470,TESS,528,0.21776540577411652
KIC 11046723,Kepler,202,0.21776334941387177
TIC 147895461,TESS,546,0.21776330471038818
TIC 66497310,TESS,894,0.21776323020458221
KIC 11282568,Kepler,263,0.2177625596523285
KIC 11656918,Kepler,275,0.2177572250366211
KIC 11656918,Kepler,275,0.2177572250366211
KIC 7582689,Kepler,202,0.2177567034959793
KIC 7582689,Kepler,202,0.2177567034959793
KIC 7582689,Kepler,202,0.2177567034959793
KIC 5476671,Kepler,275,0.21775642037391663
TIC 349966879,TESS,7273,0.21775579452514648
KIC 11599937,Kepler,213,0.21775534749031067
KIC 6837146,Kepler,338,0.21775496006011963
TIC 354937825,TESS,1425,0.21775487065315247
KIC 12600735,Kepler,275,0.2177543342113495
KIC 12600735,Kepler,275,0.2177543342113495
KIC 5534476,Kepler,202,0.21775312721729279
KIC 6586746,Kepler,275,0.21775154769420624
KIC 9596892,Kepler,275,0.21775129437446594
TIC 410245915,TESS,600,0.21775102615356445
KIC 7461307,Kepler,275,0.2177504003047943
KIC 7512982,Kepler,275,0.2177455872297287
KIC 7512982,Kepler,275,0.2177455872297287
KIC 10291589,Kepler,275,0.21774247288703918
TIC 467179528,TESS,1296,0.21774208545684814
TIC 467179528,TESS,1296,0.21774208545684814
TIC 143994283,TESS,4285,0.2177412211894989
TIC 58997701,TESS,940,0.2177366316318512
TIC 341815197,TESS,1163,0.21773548424243927
KIC 8042453,Kepler,275,0.2177329957485199
TIC 271749758,TESS,1489,0.217732235789299
TIC 289164482,TESS,1452,0.2177315205335617
TIC 289164482,TESS,1452,0.2177315205335617
KIC 3235282,Kepler,275,0.21773040294647217
KIC 4464394,Kepler,202,0.21773028373718262
KIC 10468885,Kepler,275,0.2177296131849289
TIC 302381442,TESS,1198,0.2177296131849289
KIC 5384713,Kepler,275,0.2177257239818573
KIC 7107802,Kepler,275,0.2177230417728424
KIC 7107802,Kepler,275,0.2177230417728424
KIC 8047428,Kepler,275,0.21772146224975586
K2-265,TESS,3925,0.2177199423313141
KIC 6118370,Kepler,338,0.21771785616874695
KIC 10879038,Kepler,275,0.21771609783172607
TIC 288434231,TESS,513,0.2177150547504425
KIC 3425363,Kepler,275,0.21771498024463654
KIC 9513865,Kepler,275,0.21771340072155
KIC 10797460,Kepler,275,0.2177131175994873
KIC 10797460,Kepler,275,0.2177131175994873
KIC 9777200,Kepler,332,0.21771201491355896
TIC 224299081,TESS,991,0.21771185100078583
TIC 405484221,TESS,1191,0.2177109271287918
KIC 7837733,Kepler,275,0.21770544350147247
TIC 458481611,TESS,1245,0.2177046239376068
TIC 344926234,TESS,1191,0.21770262718200684
TIC 107440797,TESS,947,0.2177022248506546
KIC 4914737,Kepler,275,0.2177014797925949
TIC 383666033,TESS,117,0.21770143508911133
TIC 444842193,TESS,1326,0.21770069003105164
EPIC 201920032,TESS,1020,0.21770015358924866
TIC 65905621,TESS,1176,0.2176986187696457
K2-5,TESS,984,0.21769189834594727
KIC 8313697,Kepler,338,0.217691570520401
KIC 10329196,Kepler,202,0.21769151091575623
K2-15,TESS,877,0.2176913022994995
EPIC 208833261,TESS,1008,0.21769091486930847
TIC 238586172,TESS,1008,0.21769091486930847
TIC 468350765,TESS,82,0.21768851578235626
TIC 231297123,TESS,858,0.21768724918365479
KIC 2014991,Kepler,202,0.21768644452095032
EPIC 247063356,TESS,756,0.21768493950366974
KIC 8560475,Kepler,202,0.21768459677696228
KIC 3732894,Kepler,275,0.21768423914909363
KIC 8978528,Kepler,275,0.2176821529865265
KIC 8978528,Kepler,275,0.2176821529865265
KIC 9111849,Kepler,202,0.2176820933818817
KIC 11076400,Kepler,213,0.21768125891685486
TIC 386456916,TESS,852,0.2176801711320877
TIC 9100874,TESS,909,0.2176758348941803
EPIC 210678858,TESS,688,0.2176756113767624
KIC 7184556,Kepler,332,0.21767432987689972
TIC 123482865,TESS,4275,0.21767422556877136
KIC 9899483,Kepler,275,0.21767111122608185
TIC 144441148,TESS,479,0.21766126155853271
KIC 9536727,Kepler,202,0.2176610678434372
KIC 5025234,Kepler,202,0.2176601141691208
TIC 288612903,TESS,1052,0.2176601141691208
TIC 146208651,TESS,460,0.21765847504138947
KIC 6934291,Kepler,275,0.21765729784965515
TIC 148514918,TESS,581,0.21765711903572083
KIC 4584865,Kepler,275,0.21765640377998352
EPIC 211319779,TESS,972,0.21765553951263428
TIC 366499151,TESS,972,0.21765553951263428
TIC 271478281,TESS,4307,0.21765366196632385
TIC 118603213,TESS,717,0.2176528424024582
TIC 274151135,TESS,4801,0.2176515758037567
TIC 2685481,TESS,1110,0.21765156090259552
KIC 2284957,Kepler,275,0.21765008568763733
TIC 180145006,TESS,881,0.21764890849590302
KIC 7366895,Kepler,275,0.21764859557151794
KIC 8042835,Kepler,275,0.21764814853668213
TIC 400762242,TESS,1469,0.21764764189720154
KIC 8423344,Kepler,338,0.21764738857746124
TIC 23815847,TESS,770,0.21764735877513885
TIC 95079513,TESS,704,0.2176450490951538
KIC 4454934,Kepler,275,0.21764490008354187
KIC 9907129,Kepler,275,0.21764349937438965
TIC 170849515,TESS,1050,0.21764202415943146
KIC 11493431,Kepler,213,0.21764104068279266
KIC 5091075,Kepler,202,0.2176394909620285
TIC 343708863,TESS,190,0.21763929724693298
TIC 41173048,TESS,1365,0.2176336944103241
KIC 10649230,Kepler,202,0.21763058006763458
EPIC 212154158,TESS,1244,0.2176298350095749
KIC 9458343,Kepler,275,0.2176298201084137
KIC 2985767,Kepler,202,0.21762362122535706
KIC 9110610,Kepler,202,0.21761858463287354
TIC 280857321,TESS,1213,0.21761851012706757
TIC 59575189,TESS,911,0.21761703491210938
KIC 8183911,Kepler,275,0.2176152914762497
TIC 174599051,TESS,1042,0.2176150530576706
TIC 93963408,TESS,611,0.21761374175548553
TIC 123357864,TESS,5180,0.2176135778427124
KIC 9790965,Kepler,202,0.21761342883110046
TIC 239585909,TESS,1334,0.2176128327846527
KIC 6045093,Kepler,275,0.21761198341846466
TIC 29169215,TESS,760,0.21760916709899902
K2-395,TESS,987,0.217608243227005
KIC 9574158,Kepler,275,0.21760818362236023
TIC 335655755,TESS,1353,0.21760721504688263
EPIC 246088339,TESS,723,0.21760611236095428
KIC 11337012,Kepler,213,0.21760526299476624
TIC 41422753,TESS,1080,0.2176046371459961
TIC 243011228,TESS,968,0.2176046371459961
TIC 329981856,TESS,346,0.21760444343090057
TIC 300381700,TESS,1149,0.21760335564613342
TIC 96948338,TESS,1058,0.21760240197181702
KIC 6285397,Kepler,275,0.21759755909442902
KIC 4571004,Kepler,202,0.21759538352489471
KIC 10287723,Kepler,202,0.21759262681007385
KIC 3749508,Kepler,202,0.21759095788002014
TIC 332477926,TESS,1169,0.21758897602558136
KIC 3758499,Kepler,275,0.21758854389190674
TIC 251086776,TESS,699,0.21758708357810974
TIC 367753709,TESS,1332,0.21758639812469482
TIC 367753709,TESS,1332,0.21758639812469482
KIC 8888745,Kepler,332,0.21758529543876648
TIC 406926040,TESS,1232,0.21758201718330383
K2-387,TESS,872,0.21758131682872772
KIC 6528141,Kepler,275,0.21758094429969788
EPIC 212024672,TESS,1006,0.21758008003234863
KIC 2708445,Kepler,275,0.21757912635803223
TIC 164892194,TESS,1377,0.21757754683494568
TIC 279920478,TESS,943,0.21757614612579346
KIC 7741837,Kepler,202,0.21757178008556366
KIC 12554051,Kepler,275,0.21757149696350098
TIC 333810741,TESS,910,0.2175714075565338
KIC 5471158,Kepler,332,0.21757102012634277
TIC 4070275,TESS,776,0.21756938099861145
EPIC 211572511,TESS,766,0.21756677329540253
KIC 6429812,Kepler,275,0.21756580471992493
TIC 82302240,TESS,1036,0.2175656110048294
TIC 453410966,TESS,807,0.2175590991973877
KIC 10132908,Kepler,275,0.21755769848823547
TIC 433546897,TESS,1223,0.21755583584308624
KIC 5024414,Kepler,278,0.21755433082580566
KIC 6516185,Kepler,338,0.2175532579421997
KIC 10357040,Kepler,275,0.21755191683769226
KIC 3110177,Kepler,275,0.21755090355873108
TIC 431514478,TESS,4775,0.21754972636699677
TIC 310262516,TESS,593,0.21754956245422363
KIC 4372768,Kepler,315,0.2175482213497162
KIC 10747162,Kepler,275,0.2175474464893341
KIC 6366559,Kepler,202,0.21754691004753113
KIC 12008916,Kepler,202,0.21754685044288635
KIC 8197406,Kepler,202,0.2175465077161789
KIC 10481054,Kepler,275,0.2175460308790207
KIC 5482603,Kepler,202,0.2175450325012207
TIC 326522874,TESS,899,0.21754339337348938
KIC 9412445,Kepler,275,0.21754232048988342
EPIC 246851148,TESS,756,0.21754126250743866
KIC 8621348,Kepler,275,0.21754100918769836
TIC 14440334,TESS,790,0.21754083037376404
TIC 298074043,TESS,1161,0.21754047274589539
TIC 277853911,TESS,830,0.21753808856010437
TIC 272672133,TESS,1386,0.21753759682178497
KIC 10264293,Kepler,275,0.2175373136997223
TIC 11996814,TESS,1330,0.21753594279289246
TIC 171312653,TESS,1448,0.21753577888011932
TIC 387330895,TESS,1409,0.2175348699092865
HIP 116454,TESS,862,0.21753427386283875
KIC 8418129,Kepler,202,0.21753427386283875
TIC 422618449,TESS,862,0.21753427386283875
KIC 7461314,Kepler,275,0.21753212809562683
TIC 443341002,TESS,1185,0.21753105521202087
TIC 235077268,TESS,357,0.2175307273864746
TIC 131730580,TESS,1493,0.2175305187702179
TIC 136122328,TESS,1237,0.21752890944480896
TIC 73433128,TESS,771,0.21752449870109558
TIC 64282927,TESS,7902,0.2175186574459076
TIC 64282927,TESS,7902,0.2175186574459076
TIC 429358906,TESS,1267,0.21751844882965088
TIC 437893926,TESS,910,0.21751520037651062
TIC 279383896,TESS,1354,0.21751293540000916
KIC 10976412,Kepler,202,0.2175125777721405
KIC 2715135,Kepler,275,0.2175123691558838
TIC 374158843,TESS,754,0.21751204133033752
EPIC 220336320,TESS,477,0.2175087034702301
TIC 388898854,TESS,1217,0.21750812232494354
KIC 4587448,Kepler,202,0.21750390529632568
KIC 12066767,Kepler,332,0.21750202775001526
KIC 9824928,Kepler,275,0.2175019085407257
TIC 243208884,TESS,980,0.217497318983078
KIC 8443265,Kepler,338,0.2174960821866989
TIC 130191319,TESS,544,0.21749520301818848
KIC 5009688,Kepler,275,0.2174934446811676
EPIC 247988033,TESS,485,0.21749341487884521
TIC 241076290,TESS,893,0.2174900472164154
TIC 742648307,TESS,894,0.2174898386001587
KIC 11296045,Kepler,202,0.21748590469360352
TIC 142090065,TESS,1367,0.21748510003089905
KIC 5212220,Kepler,202,0.2174844741821289
KIC 9531850,Kepler,258,0.21748359501361847
KIC 5385566,Kepler,338,0.2174791842699051
K2-269,TESS,1252,0.2174782007932663
KIC 3353454,Kepler,38,0.21747688949108124
KIC 7117126,Kepler,275,0.2174747884273529
TIC 172871230,TESS,1325,0.21747414767742157
TIC 288428649,TESS,1291,0.21747174859046936
KIC 5650420,Kepler,202,0.21747060120105743
KIC 8773869,Kepler,275,0.21746845543384552
KIC 9644411,Kepler,331,0.21746690571308136
KIC 7609674,Kepler,202,0.21746361255645752
TIC 322593401,TESS,1186,0.21746280789375305
KIC 2165352,Kepler,275,0.21745939552783966
KIC 8435247,Kepler,338,0.21745899319648743
TIC 317397615,TESS,781,0.217457577586174
TIC 100990000,TESS,1238,0.21745607256889343
TIC 100990000,TESS,1238,0.21745607256889343
KIC 9642292,Kepler,338,0.21745336055755615
TIC 347357977,TESS,742,0.2174510657787323
KIC 3852655,Kepler,202,0.21744926273822784
KIC 9240664,Kepler,275,0.2174464762210846
KIC 2573056,Kepler,275,0.21744635701179504
TIC 38460940,TESS,1243,0.21744385361671448
KIC 6875342,Kepler,275,0.217442587018013
KIC 11802615,Kepler,202,0.21743938326835632
KIC 4848321,Kepler,275,0.2174389809370041
KIC 4863956,Kepler,275,0.21743838489055634
TIC 300293197,TESS,1295,0.21743783354759216
TIC 60859922,TESS,639,0.21743781864643097
TIC 457268255,TESS,772,0.21743473410606384
KIC 2852810,Kepler,202,0.21743348240852356
KIC 11069681,Kepler,202,0.21743221580982208
KIC 10843431,Kepler,266,0.21743187308311462
KIC 10843431,Kepler,266,0.21743187308311462
TIC 98613492,TESS,645,0.21743042767047882
KIC 8700558,Kepler,202,0.2174292504787445
KIC 4248120,Kepler,275,0.21742884814739227
TIC 453230066,TESS,653,0.21742701530456543
KIC 7672097,Kepler,275,0.21742677688598633
KIC 10878117,Kepler,316,0.21742579340934753
TIC 150428703,TESS,1237,0.21742527186870575
TIC 150428703,TESS,1237,0.21742527186870575
TIC 237922465,TESS,5922,0.21742399036884308
KIC 6023571,Kepler,275,0.2174226939678192
KIC 4135912,Kepler,275,0.21742244064807892
K2-343,TESS,1247,0.2174222469329834
TIC 322901324,TESS,1181,0.21742093563079834
TIC 439867639,TESS,699,0.21741649508476257
TIC 209752908,TESS,866,0.21741631627082825
KIC 9893278,Kepler,275,0.21741452813148499
KIC 6359929,Kepler,275,0.21741363406181335
KIC 5308777,Kepler,202,0.2174132764339447
TIC 146463781,TESS,620,0.2174098938703537
KIC 6358937,Kepler,275,0.21740896999835968
TIC 339538183,TESS,509,0.2174089401960373
TIC 45054849,TESS,1442,0.2174089401960373
TIC 386197662,TESS,894,0.2174077332019806
TIC 30122649,TESS,1175,0.21740753948688507
TIC 305943739,TESS,823,0.21740639209747314
KIC 8302473,Kepler,286,0.21740499138832092
KIC 6605493,Kepler,275,0.21740427613258362
TIC 446370039,TESS,1161,0.2174009084701538
KIC 6312314,Kepler,275,0.21739938855171204
TIC 261264800,TESS,1211,0.2173980474472046
TIC 134221850,TESS,1163,0.21739566326141357
TIC 42054565,TESS,668,0.21739396452903748
TIC 445990611,TESS,938,0.21739259362220764
TIC 422159302,TESS,929,0.21739213168621063
KIC 8381204,Kepler,275,0.21738937497138977
TIC 426077080,TESS,2805,0.2173885554075241
TIC 199289712,TESS,670,0.21738629043102264
KIC 2708885,Kepler,332,0.2173832356929779
KIC 9959765,Kepler,275,0.2173829972743988
EPIC 211492384,TESS,1021,0.2173808068037033
KIC 6765135,Kepler,275,0.2173801213502884
KIC 3752110,Kepler,275,0.21737854182720184
TIC 177079323,TESS,1285,0.21737456321716309
TIC 403256331,TESS,269,0.2173711061477661
KIC 10266860,Kepler,202,0.21737070381641388
TIC 236714379,TESS,1095,0.2173699587583542
KIC 5022900,Kepler,315,0.2173677235841751
TIC 394223845,TESS,1348,0.2173672914505005
TIC 56655478,TESS,729,0.2173667848110199
TIC 271722899,TESS,4224,0.2173657864332199
TIC 270075071,TESS,1345,0.2173646241426468
KIC 9726659,Kepler,316,0.21736454963684082
KIC 7767781,Kepler,332,0.2173643857240677
KIC 8883593,Kepler,275,0.21736255288124084
KIC 10549902,Kepler,275,0.21736173331737518
TIC 441334829,TESS,583,0.21735993027687073
TIC 393196631,TESS,1199,0.2173597365617752
KIC 8126531,Kepler,202,0.21735922992229462
TIC 250306572,TESS,710,0.21735897660255432
TIC 132313173,TESS,1421,0.21735337376594543
KIC 10920086,Kepler,202,0.21735262870788574
TIC 17932757,TESS,715,0.21734991669654846
TIC 27194429,TESS,533,0.21734972298145294
TIC 63303499,TESS,819,0.21734842658042908
TIC 198189972,TESS,1246,0.2173471450805664
EPIC 201896171,TESS,1021,0.21734535694122314
EPIC 201588420,TESS,1008,0.21734419465065002
TIC 297153209,TESS,8817,0.21734297275543213
TIC 406783172,TESS,1315,0.21734130382537842
KIC 1872821,Kepler,275,0.2173398733139038
KIC 9100484,Kepler,338,0.21733605861663818
TIC 78672342,TESS,79,0.2173360288143158
TIC 46307587,TESS,1247,0.2173297107219696
EPIC 211812935,TESS,1247,0.2173297107219696
TIC 237071229,TESS,1438,0.217328742146492
TIC 141205978,TESS,959,0.21732643246650696
KIC 6047072,Kepler,275,0.21732556819915771
TIC 371188886,TESS,6398,0.21732072532176971
